date,region,daily_ed_visits,departments_reporting
10-03-2018,Normandie,3544,5
11-03-2018,Normandie,3486,5
12-03-2018,Normandie,4192,5
13-03-2018,Normandie,3729,5
14-03-2018,Normandie,3552,5
15-03-2018,Normandie,3652,5
16-03-2018,Normandie,3690,5
17-03-2018,Normandie,3192,5
18-03-2018,Normandie,2952,5
19-03-2018,Normandie,3722,5
20-03-2018,Normandie,3450,5
21-03-2018,Normandie,3462,5
22-03-2018,Normandie,3425,5
23-03-2018,Normandie,3505,5
24-03-2018,Normandie,3358,5
25-03-2018,Normandie,3292,5
26-03-2018,Normandie,4007,5
27-03-2018,Normandie,3603,5
28-03-2018,Normandie,3432,5
29-03-2018,Normandie,3634,5
30-03-2018,Normandie,3539,5
31-03-2018,Normandie,3319,5
01-04-2018,Normandie,3112,5
02-04-2018,Normandie,3219,5
03-04-2018,Normandie,4150,5
04-04-2018,Normandie,3632,5
05-04-2018,Normandie,3699,5
06-04-2018,Normandie,3712,5
07-04-2018,Normandie,3386,5
08-04-2018,Normandie,3432,5
09-04-2018,Normandie,4326,5
10-04-2018,Normandie,3786,5
11-04-2018,Normandie,3674,5
12-04-2018,Normandie,3765,5
13-04-2018,Normandie,3653,5
14-04-2018,Normandie,3481,5
15-04-2018,Normandie,3474,5
16-04-2018,Normandie,4083,5
17-04-2018,Normandie,3685,5
18-04-2018,Normandie,3664,5
19-04-2018,Normandie,3900,5
20-04-2018,Normandie,3651,5
21-04-2018,Normandie,3803,5
22-04-2018,Normandie,3856,5
23-04-2018,Normandie,4432,5
24-04-2018,Normandie,3761,5
25-04-2018,Normandie,3657,5
26-04-2018,Normandie,3417,5
27-04-2018,Normandie,3524,5
28-04-2018,Normandie,3287,5
29-04-2018,Normandie,2982,5
30-04-2018,Normandie,3364,5
01-05-2018,Normandie,2719,5
02-05-2018,Normandie,3575,5
03-05-2018,Normandie,3351,5
04-05-2018,Normandie,3398,5
05-05-2018,Normandie,3355,5
06-05-2018,Normandie,3418,5
07-05-2018,Normandie,4164,5
08-05-2018,Normandie,3185,5
09-05-2018,Normandie,4217,5
10-05-2018,Normandie,3294,5
11-05-2018,Normandie,4106,5
12-05-2018,Normandie,3336,5
13-05-2018,Normandie,3301,5
14-05-2018,Normandie,4031,5
15-05-2018,Normandie,3739,5
16-05-2018,Normandie,3608,5
17-05-2018,Normandie,3530,5
18-05-2018,Normandie,3645,5
19-05-2018,Normandie,3479,5
20-05-2018,Normandie,3338,5
21-05-2018,Normandie,3593,5
22-05-2018,Normandie,3952,5
23-05-2018,Normandie,3429,5
24-05-2018,Normandie,3554,5
25-05-2018,Normandie,3531,5
26-05-2018,Normandie,3409,5
27-05-2018,Normandie,3469,5
28-05-2018,Normandie,4265,5
29-05-2018,Normandie,3789,5
30-05-2018,Normandie,3710,5
31-05-2018,Normandie,3926,5
01-06-2018,Normandie,3668,5
02-06-2018,Normandie,3558,5
03-06-2018,Normandie,3643,5
04-06-2018,Normandie,4332,5
05-06-2018,Normandie,3601,5
06-06-2018,Normandie,3491,5
07-06-2018,Normandie,3608,5
08-06-2018,Normandie,3715,5
09-06-2018,Normandie,3390,5
10-06-2018,Normandie,3572,5
11-06-2018,Normandie,4184,5
12-06-2018,Normandie,3676,5
13-06-2018,Normandie,3461,5
14-06-2018,Normandie,3842,5
15-06-2018,Normandie,3692,5
16-06-2018,Normandie,3657,5
17-06-2018,Normandie,3409,5
18-06-2018,Normandie,4263,5
19-06-2018,Normandie,3692,5
20-06-2018,Normandie,3620,5
21-06-2018,Normandie,3591,5
22-06-2018,Normandie,3905,5
23-06-2018,Normandie,3572,5
24-06-2018,Normandie,3624,5
25-06-2018,Normandie,4171,5
26-06-2018,Normandie,3477,5
27-06-2018,Normandie,3548,5
28-06-2018,Normandie,3635,5
29-06-2018,Normandie,3702,5
30-06-2018,Normandie,3696,5
01-07-2018,Normandie,3689,5
02-07-2018,Normandie,4285,5
03-07-2018,Normandie,3912,5
04-07-2018,Normandie,3700,5
05-07-2018,Normandie,3922,5
06-07-2018,Normandie,3562,5
07-07-2018,Normandie,3707,5
08-07-2018,Normandie,3696,5
09-07-2018,Normandie,4136,5
10-07-2018,Normandie,3493,5
11-07-2018,Normandie,3868,5
12-07-2018,Normandie,3610,5
13-07-2018,Normandie,3687,5
14-07-2018,Normandie,3418,5
15-07-2018,Normandie,3314,5
16-07-2018,Normandie,4429,5
17-07-2018,Normandie,3665,5
18-07-2018,Normandie,3606,5
19-07-2018,Normandie,3580,5
20-07-2018,Normandie,3512,5
21-07-2018,Normandie,3445,5
22-07-2018,Normandie,3289,5
23-07-2018,Normandie,3898,5
24-07-2018,Normandie,3439,5
25-07-2018,Normandie,3397,5
26-07-2018,Normandie,3444,5
27-07-2018,Normandie,3358,5
28-07-2018,Normandie,3561,5
29-07-2018,Normandie,3367,5
30-07-2018,Normandie,4013,5
31-07-2018,Normandie,3484,5
01-08-2018,Normandie,3331,5
02-08-2018,Normandie,3341,5
03-08-2018,Normandie,3481,5
04-08-2018,Normandie,3374,5
05-08-2018,Normandie,3192,5
06-08-2018,Normandie,4003,5
07-08-2018,Normandie,3492,5
08-08-2018,Normandie,3621,5
09-08-2018,Normandie,3318,5
10-08-2018,Normandie,3499,5
11-08-2018,Normandie,3279,5
12-08-2018,Normandie,3040,5
13-08-2018,Normandie,3825,5
14-08-2018,Normandie,3510,5
15-08-2018,Normandie,2926,5
16-08-2018,Normandie,3638,5
17-08-2018,Normandie,3505,5
18-08-2018,Normandie,3206,5
19-08-2018,Normandie,3110,5
20-08-2018,Normandie,3595,5
21-08-2018,Normandie,3427,5
22-08-2018,Normandie,3345,5
23-08-2018,Normandie,3354,5
24-08-2018,Normandie,3238,5
25-08-2018,Normandie,3162,5
26-08-2018,Normandie,2927,5
27-08-2018,Normandie,3466,5
28-08-2018,Normandie,3226,5
29-08-2018,Normandie,3126,5
30-08-2018,Normandie,3044,5
31-08-2018,Normandie,3226,5
01-09-2018,Normandie,3069,5
02-09-2018,Normandie,3004,5
03-09-2018,Normandie,3439,5
04-09-2018,Normandie,3098,5
05-09-2018,Normandie,3224,5
06-09-2018,Normandie,3250,5
07-09-2018,Normandie,3338,5
08-09-2018,Normandie,3381,5
09-09-2018,Normandie,3335,5
10-09-2018,Normandie,3934,5
11-09-2018,Normandie,3502,5
12-09-2018,Normandie,3534,5
13-09-2018,Normandie,3605,5
14-09-2018,Normandie,3562,5
15-09-2018,Normandie,3399,5
16-09-2018,Normandie,3354,5
17-09-2018,Normandie,4111,5
18-09-2018,Normandie,3753,5
19-09-2018,Normandie,3756,5
20-09-2018,Normandie,4022,5
21-09-2018,Normandie,3630,5
22-09-2018,Normandie,3210,5
23-09-2018,Normandie,3138,5
24-09-2018,Normandie,4030,5
25-09-2018,Normandie,3503,5
26-09-2018,Normandie,3489,5
27-09-2018,Normandie,3693,5
28-09-2018,Normandie,3530,5
29-09-2018,Normandie,3372,5
30-09-2018,Normandie,3076,5
01-10-2018,Normandie,4036,5
02-10-2018,Normandie,3476,5
03-10-2018,Normandie,3613,5
04-10-2018,Normandie,3869,5
05-10-2018,Normandie,3574,5
06-10-2018,Normandie,3446,5
07-10-2018,Normandie,3075,5
08-10-2018,Normandie,4118,5
09-10-2018,Normandie,3608,5
10-10-2018,Normandie,3638,5
11-10-2018,Normandie,3911,5
12-10-2018,Normandie,3767,5
13-10-2018,Normandie,3686,5
14-10-2018,Normandie,3610,5
15-10-2018,Normandie,4310,5
16-10-2018,Normandie,3837,5
17-10-2018,Normandie,3727,5
18-10-2018,Normandie,3855,5
19-10-2018,Normandie,3660,5
20-10-2018,Normandie,3371,5
21-10-2018,Normandie,3240,5
22-10-2018,Normandie,3667,5
23-10-2018,Normandie,3226,5
24-10-2018,Normandie,3206,5
25-10-2018,Normandie,3281,5
26-10-2018,Normandie,3216,5
27-10-2018,Normandie,2947,5
28-10-2018,Normandie,2814,5
29-10-2018,Normandie,3425,5
30-10-2018,Normandie,3152,5
31-10-2018,Normandie,3151,5
01-11-2018,Normandie,2678,5
02-11-2018,Normandie,3568,5
03-11-2018,Normandie,3167,5
04-11-2018,Normandie,3143,5
05-11-2018,Normandie,3743,5
06-11-2018,Normandie,3496,5
07-11-2018,Normandie,3453,5
08-11-2018,Normandie,3479,5
09-11-2018,Normandie,3674,5
10-11-2018,Normandie,3368,5
11-11-2018,Normandie,3059,5
12-11-2018,Normandie,4003,5
13-11-2018,Normandie,3544,5
14-11-2018,Normandie,3557,5
15-11-2018,Normandie,3438,5
16-11-2018,Normandie,3434,5
17-11-2018,Normandie,2992,5
18-11-2018,Normandie,3226,5
19-11-2018,Normandie,3723,5
20-11-2018,Normandie,3255,5
21-11-2018,Normandie,3210,5
22-11-2018,Normandie,3333,5
23-11-2018,Normandie,3457,5
24-11-2018,Normandie,3058,5
25-11-2018,Normandie,3060,5
26-11-2018,Normandie,3949,5
27-11-2018,Normandie,3608,5
28-11-2018,Normandie,3327,5
29-11-2018,Normandie,3644,5
30-11-2018,Normandie,3564,5
01-12-2018,Normandie,3292,5
02-12-2018,Normandie,3232,5
03-12-2018,Normandie,3923,5
04-12-2018,Normandie,3874,5
05-12-2018,Normandie,3517,5
06-12-2018,Normandie,3752,5
07-12-2018,Normandie,3604,5
08-12-2018,Normandie,3248,5
09-12-2018,Normandie,3063,5
10-12-2018,Normandie,3978,5
11-12-2018,Normandie,3543,5
12-12-2018,Normandie,3498,5
13-12-2018,Normandie,3478,5
14-12-2018,Normandie,3440,5
15-12-2018,Normandie,3724,5
16-12-2018,Normandie,3484,5
17-12-2018,Normandie,4157,5
18-12-2018,Normandie,3682,5
19-12-2018,Normandie,3608,5
20-12-2018,Normandie,3751,5
21-12-2018,Normandie,3877,5
22-12-2018,Normandie,3712,5
23-12-2018,Normandie,3560,5
24-12-2018,Normandie,3102,5
25-12-2018,Normandie,2912,5
26-12-2018,Normandie,4115,5
27-12-2018,Normandie,3775,5
28-12-2018,Normandie,3732,5
29-12-2018,Normandie,3747,5
30-12-2018,Normandie,3289,5
31-12-2018,Normandie,3337,5
01-01-2019,Normandie,3326,5
02-01-2019,Normandie,4013,5
03-01-2019,Normandie,3593,5
04-01-2019,Normandie,3422,5
05-01-2019,Normandie,3315,5
06-01-2019,Normandie,3067,5
07-01-2019,Normandie,3744,5
08-01-2019,Normandie,3602,5
09-01-2019,Normandie,3482,5
10-01-2019,Normandie,3671,5
11-01-2019,Normandie,3630,5
12-01-2019,Normandie,3357,5
13-01-2019,Normandie,3108,5
14-01-2019,Normandie,4020,5
15-01-2019,Normandie,3705,5
16-01-2019,Normandie,3620,5
17-01-2019,Normandie,3797,5
18-01-2019,Normandie,3642,5
19-01-2019,Normandie,3265,5
20-01-2019,Normandie,3098,5
21-01-2019,Normandie,4084,5
22-01-2019,Normandie,3750,5
23-01-2019,Normandie,3580,5
24-01-2019,Normandie,3873,5
25-01-2019,Normandie,3837,5
26-01-2019,Normandie,3632,5
27-01-2019,Normandie,3515,5
28-01-2019,Normandie,4406,5
29-01-2019,Normandie,3680,5
30-01-2019,Normandie,3560,5
31-01-2019,Normandie,3684,5
01-02-2019,Normandie,3784,5
02-02-2019,Normandie,3576,5
03-02-2019,Normandie,3621,5
04-02-2019,Normandie,4310,5
05-02-2019,Normandie,3947,5
06-02-2019,Normandie,3932,5
07-02-2019,Normandie,4173,5
08-02-2019,Normandie,3934,5
09-02-2019,Normandie,3620,5
10-02-2019,Normandie,3420,5
11-02-2019,Normandie,3983,5
12-02-2019,Normandie,3499,5
13-02-2019,Normandie,3399,5
14-02-2019,Normandie,3510,5
15-02-2019,Normandie,3555,5
16-02-2019,Normandie,3484,5
17-02-2019,Normandie,3287,5
18-02-2019,Normandie,3858,5
19-02-2019,Normandie,3395,5
20-02-2019,Normandie,3408,5
21-02-2019,Normandie,3477,5
22-02-2019,Normandie,3445,5
23-02-2019,Normandie,3520,5
24-02-2019,Normandie,3411,5
25-02-2019,Normandie,4234,5
26-02-2019,Normandie,3643,5
27-02-2019,Normandie,3624,5
28-02-2019,Normandie,3682,5
01-03-2019,Normandie,3524,5
02-03-2019,Normandie,3449,5
03-03-2019,Normandie,3308,5
04-03-2019,Normandie,4013,5
05-03-2019,Normandie,3622,5
06-03-2019,Normandie,3627,5
07-03-2019,Normandie,3796,5
08-03-2019,Normandie,3856,5
09-03-2019,Normandie,3396,5
10-03-2019,Normandie,3143,5
11-03-2019,Normandie,4014,5
12-03-2019,Normandie,3629,5
13-03-2019,Normandie,3623,5
14-03-2019,Normandie,3668,5
15-03-2019,Normandie,3546,5
16-03-2019,Normandie,3532,5
17-03-2019,Normandie,3215,5
18-03-2019,Normandie,4241,5
19-03-2019,Normandie,3698,5
20-03-2019,Normandie,3611,5
21-03-2019,Normandie,3892,5
22-03-2019,Normandie,3565,5
23-03-2019,Normandie,3398,5
24-03-2019,Normandie,3466,5
25-03-2019,Normandie,4113,5
26-03-2019,Normandie,3680,5
27-03-2019,Normandie,3554,5
28-03-2019,Normandie,3684,5
29-03-2019,Normandie,3608,5
30-03-2019,Normandie,3505,5
31-03-2019,Normandie,3442,5
01-04-2019,Normandie,4416,5
02-04-2019,Normandie,3821,5
03-04-2019,Normandie,3520,5
04-04-2019,Normandie,3991,5
05-04-2019,Normandie,3616,5
06-04-2019,Normandie,3387,5
07-04-2019,Normandie,3266,5
08-04-2019,Normandie,3945,5
09-04-2019,Normandie,3471,5
10-04-2019,Normandie,3316,5
11-04-2019,Normandie,3417,5
12-04-2019,Normandie,3382,5
13-04-2019,Normandie,3324,5
14-04-2019,Normandie,3117,5
15-04-2019,Normandie,3827,5
16-04-2019,Normandie,3404,5
17-04-2019,Normandie,3374,5
18-04-2019,Normandie,3651,5
19-04-2019,Normandie,3591,5
20-04-2019,Normandie,3687,5
21-04-2019,Normandie,3702,5
22-04-2019,Normandie,3725,5
23-04-2019,Normandie,4584,5
24-04-2019,Normandie,3864,5
25-04-2019,Normandie,3827,5
26-04-2019,Normandie,3756,5
27-04-2019,Normandie,3499,5
28-04-2019,Normandie,3268,5
29-04-2019,Normandie,4344,5
30-04-2019,Normandie,3776,5
01-05-2019,Normandie,3043,5
02-05-2019,Normandie,4292,5
03-05-2019,Normandie,3724,5
04-05-2019,Normandie,3343,5
05-05-2019,Normandie,3214,5
06-05-2019,Normandie,4130,5
07-05-2019,Normandie,3740,5
08-05-2019,Normandie,3068,5
09-05-2019,Normandie,4057,5
10-05-2019,Normandie,3724,5
11-05-2019,Normandie,3387,5
12-05-2019,Normandie,3512,5
13-05-2019,Normandie,4254,5
14-05-2019,Normandie,3844,5
15-05-2019,Normandie,3739,5
16-05-2019,Normandie,3789,5
17-05-2019,Normandie,3863,5
18-05-2019,Normandie,3523,5
19-05-2019,Normandie,3210,5
20-05-2019,Normandie,4176,5
21-05-2019,Normandie,3747,5
22-05-2019,Normandie,3819,5
23-05-2019,Normandie,3888,5
24-05-2019,Normandie,3845,5
25-05-2019,Normandie,3691,5
26-05-2019,Normandie,3344,5
27-05-2019,Normandie,4482,5
28-05-2019,Normandie,3761,5
29-05-2019,Normandie,3441,5
30-05-2019,Normandie,3153,5
31-05-2019,Normandie,4100,5
01-06-2019,Normandie,3602,5
02-06-2019,Normandie,3527,5
03-06-2019,Normandie,4662,5
04-06-2019,Normandie,3918,5
05-06-2019,Normandie,3675,5
06-06-2019,Normandie,3799,5
07-06-2019,Normandie,3611,5
08-06-2019,Normandie,3347,5
09-06-2019,Normandie,3533,5
10-06-2019,Normandie,3537,5
11-06-2019,Normandie,3994,5
12-06-2019,Normandie,3483,5
13-06-2019,Normandie,3765,5
14-06-2019,Normandie,3681,5
15-06-2019,Normandie,3510,5
16-06-2019,Normandie,3427,5
17-06-2019,Normandie,4215,5
18-06-2019,Normandie,3993,5
19-06-2019,Normandie,3648,5
20-06-2019,Normandie,3835,5
21-06-2019,Normandie,3739,5
22-06-2019,Normandie,3823,5
23-06-2019,Normandie,3669,5
24-06-2019,Normandie,4360,5
25-06-2019,Normandie,3622,5
26-06-2019,Normandie,3553,5
27-06-2019,Normandie,3657,5
28-06-2019,Normandie,3683,5
29-06-2019,Normandie,3730,5
30-06-2019,Normandie,4007,5
01-07-2019,Normandie,4483,5
02-07-2019,Normandie,3808,5
03-07-2019,Normandie,3742,5
04-07-2019,Normandie,3736,5
05-07-2019,Normandie,3735,5
06-07-2019,Normandie,3628,5
07-07-2019,Normandie,3536,5
08-07-2019,Normandie,4271,5
09-07-2019,Normandie,3709,5
10-07-2019,Normandie,3542,5
11-07-2019,Normandie,3632,5
12-07-2019,Normandie,3526,5
13-07-2019,Normandie,3443,5
14-07-2019,Normandie,3451,5
15-07-2019,Normandie,4108,5
16-07-2019,Normandie,3595,5
17-07-2019,Normandie,3685,5
18-07-2019,Normandie,3584,5
19-07-2019,Normandie,3575,5
20-07-2019,Normandie,3334,5
21-07-2019,Normandie,3336,5
22-07-2019,Normandie,4022,5
23-07-2019,Normandie,3532,5
24-07-2019,Normandie,3518,5
25-07-2019,Normandie,3500,5
26-07-2019,Normandie,3729,5
27-07-2019,Normandie,3747,5
28-07-2019,Normandie,3498,5
29-07-2019,Normandie,4115,5
30-07-2019,Normandie,3604,5
31-07-2019,Normandie,3567,5
01-08-2019,Normandie,3461,5
02-08-2019,Normandie,3415,5
03-08-2019,Normandie,3405,5
04-08-2019,Normandie,3122,5
05-08-2019,Normandie,3880,5
06-08-2019,Normandie,3396,5
07-08-2019,Normandie,3433,5
08-08-2019,Normandie,3388,5
09-08-2019,Normandie,3520,5
10-08-2019,Normandie,3353,5
11-08-2019,Normandie,3042,5
12-08-2019,Normandie,3597,5
13-08-2019,Normandie,3387,5
14-08-2019,Normandie,3453,5
15-08-2019,Normandie,2918,5
16-08-2019,Normandie,3792,5
17-08-2019,Normandie,3233,5
18-08-2019,Normandie,2864,5
19-08-2019,Normandie,3782,5
20-08-2019,Normandie,3216,5
21-08-2019,Normandie,3354,5
22-08-2019,Normandie,3236,5
23-08-2019,Normandie,3415,5
24-08-2019,Normandie,3270,5
25-08-2019,Normandie,3125,5
26-08-2019,Normandie,3806,5
27-08-2019,Normandie,3474,5
28-08-2019,Normandie,3361,5
29-08-2019,Normandie,3428,5
30-08-2019,Normandie,3386,5
31-08-2019,Normandie,3392,5
01-09-2019,Normandie,3156,5
02-09-2019,Normandie,3433,5
03-09-2019,Normandie,3175,5
04-09-2019,Normandie,3178,5
05-09-2019,Normandie,3137,5
06-09-2019,Normandie,3144,5
07-09-2019,Normandie,3026,5
08-09-2019,Normandie,3145,5
09-09-2019,Normandie,3668,5
10-09-2019,Normandie,3388,5
11-09-2019,Normandie,3367,5
12-09-2019,Normandie,3635,5
13-09-2019,Normandie,3468,5
14-09-2019,Normandie,3554,5
15-09-2019,Normandie,3483,5
16-09-2019,Normandie,4259,5
17-09-2019,Normandie,3836,5
18-09-2019,Normandie,3604,5
19-09-2019,Normandie,3801,5
20-09-2019,Normandie,3871,5
21-09-2019,Normandie,3605,5
22-09-2019,Normandie,3575,5
23-09-2019,Normandie,4254,5
24-09-2019,Normandie,3592,5
25-09-2019,Normandie,3634,5
26-09-2019,Normandie,3541,5
27-09-2019,Normandie,3720,5
28-09-2019,Normandie,3436,5
29-09-2019,Normandie,3300,5
30-09-2019,Normandie,4298,5
01-10-2019,Normandie,3702,5
02-10-2019,Normandie,3462,5
03-10-2019,Normandie,3707,5
04-10-2019,Normandie,3584,5
05-10-2019,Normandie,3312,5
06-10-2019,Normandie,3266,5
07-10-2019,Normandie,4101,5
08-10-2019,Normandie,3791,5
09-10-2019,Normandie,3468,5
10-10-2019,Normandie,3739,5
11-10-2019,Normandie,3745,5
12-10-2019,Normandie,3351,5
13-10-2019,Normandie,3350,5
14-10-2019,Normandie,4247,5
15-10-2019,Normandie,3860,5
16-10-2019,Normandie,3660,5
17-10-2019,Normandie,3823,5
18-10-2019,Normandie,3548,5
19-10-2019,Normandie,3423,5
20-10-2019,Normandie,3092,5
21-10-2019,Normandie,3766,5
22-10-2019,Normandie,3470,5
23-10-2019,Normandie,3427,5
24-10-2019,Normandie,3292,5
25-10-2019,Normandie,3473,5
26-10-2019,Normandie,3297,5
27-10-2019,Normandie,3027,5
28-10-2019,Normandie,3605,5
29-10-2019,Normandie,3203,5
30-10-2019,Normandie,3304,5
31-10-2019,Normandie,3373,5
01-11-2019,Normandie,3156,5
02-11-2019,Normandie,3500,5
03-11-2019,Normandie,3054,5
04-11-2019,Normandie,3942,5
05-11-2019,Normandie,3642,5
06-11-2019,Normandie,3424,5
07-11-2019,Normandie,3691,5
08-11-2019,Normandie,3602,5
09-11-2019,Normandie,3468,5
10-11-2019,Normandie,3234,5
11-11-2019,Normandie,3183,5
12-11-2019,Normandie,3972,5
13-11-2019,Normandie,3534,5
14-11-2019,Normandie,3694,5
15-11-2019,Normandie,3306,5
16-11-2019,Normandie,3281,5
17-11-2019,Normandie,3227,5
18-11-2019,Normandie,4069,5
19-11-2019,Normandie,3545,5
20-11-2019,Normandie,3528,5
21-11-2019,Normandie,3654,5
22-11-2019,Normandie,3711,5
23-11-2019,Normandie,3276,5
24-11-2019,Normandie,3195,5
25-11-2019,Normandie,4214,5
26-11-2019,Normandie,3927,5
27-11-2019,Normandie,3676,5
28-11-2019,Normandie,3710,5
29-11-2019,Normandie,3873,5
30-11-2019,Normandie,3366,5
01-12-2019,Normandie,3124,5
02-12-2019,Normandie,4074,5
03-12-2019,Normandie,3519,5
04-12-2019,Normandie,3380,5
05-12-2019,Normandie,3076,5
06-12-2019,Normandie,3428,5
07-12-2019,Normandie,3293,5
08-12-2019,Normandie,3277,5
09-12-2019,Normandie,4070,5
10-12-2019,Normandie,3530,5
11-12-2019,Normandie,3594,5
12-12-2019,Normandie,3531,5
13-12-2019,Normandie,3665,5
14-12-2019,Normandie,3352,5
15-12-2019,Normandie,3245,5
16-12-2019,Normandie,4281,5
17-12-2019,Normandie,3585,5
18-12-2019,Normandie,3680,5
19-12-2019,Normandie,3807,5
20-12-2019,Normandie,3674,5
21-12-2019,Normandie,3482,5
22-12-2019,Normandie,3387,5
23-12-2019,Normandie,3887,5
24-12-2019,Normandie,3052,5
25-12-2019,Normandie,2783,5
26-12-2019,Normandie,4093,5
27-12-2019,Normandie,4072,5
28-12-2019,Normandie,3652,5
29-12-2019,Normandie,3289,5
30-12-2019,Normandie,3952,5
31-12-2019,Normandie,2908,5
01-01-2020,Normandie,2988,5
02-01-2020,Normandie,3991,5
03-01-2020,Normandie,3835,5
04-01-2020,Normandie,3487,5
05-01-2020,Normandie,3116,5
06-01-2020,Normandie,4001,5
07-01-2020,Normandie,3800,5
08-01-2020,Normandie,3578,5
09-01-2020,Normandie,3702,5
10-01-2020,Normandie,3688,5
11-01-2020,Normandie,3395,5
12-01-2020,Normandie,3248,5
13-01-2020,Normandie,4168,5
14-01-2020,Normandie,3562,5
15-01-2020,Normandie,3597,5
16-01-2020,Normandie,3730,5
17-01-2020,Normandie,3720,5
18-01-2020,Normandie,3396,5
19-01-2020,Normandie,3190,5
20-01-2020,Normandie,4318,5
21-01-2020,Normandie,3745,5
22-01-2020,Normandie,3480,5
23-01-2020,Normandie,3608,5
24-01-2020,Normandie,3600,5
25-01-2020,Normandie,3408,5
26-01-2020,Normandie,3294,5
27-01-2020,Normandie,4295,5
28-01-2020,Normandie,3806,5
29-01-2020,Normandie,3665,5
30-01-2020,Normandie,4030,5
31-01-2020,Normandie,4013,5
01-02-2020,Normandie,3649,5
02-02-2020,Normandie,3395,5
03-02-2020,Normandie,4356,5
04-02-2020,Normandie,3776,5
05-02-2020,Normandie,3854,5
06-02-2020,Normandie,3824,5
07-02-2020,Normandie,3737,5
08-02-2020,Normandie,3481,5
09-02-2020,Normandie,3153,5
10-02-2020,Normandie,4143,5
11-02-2020,Normandie,3781,5
12-02-2020,Normandie,3808,5
13-02-2020,Normandie,3828,5
14-02-2020,Normandie,3664,5
15-02-2020,Normandie,3309,5
16-02-2020,Normandie,2862,5
17-02-2020,Normandie,3876,5
18-02-2020,Normandie,3476,5
19-02-2020,Normandie,3536,5
20-02-2020,Normandie,3454,5
21-02-2020,Normandie,3419,5
22-02-2020,Normandie,3281,5
23-02-2020,Normandie,3008,5
24-02-2020,Normandie,3867,5
25-02-2020,Normandie,3327,5
26-02-2020,Normandie,3311,5
27-02-2020,Normandie,3332,5
28-02-2020,Normandie,3248,5
29-02-2020,Normandie,3030,5
01-03-2020,Normandie,2969,5
02-03-2020,Normandie,3824,5
03-03-2020,Normandie,3407,5
04-03-2020,Normandie,3290,5
05-03-2020,Normandie,3462,5
06-03-2020,Normandie,3424,5
07-03-2020,Normandie,3171,5
08-03-2020,Normandie,2931,5
09-03-2020,Normandie,3819,5
10-03-2020,Normandie,3528,5
11-03-2020,Normandie,3361,5
12-03-2020,Normandie,3400,5
13-03-2020,Normandie,3056,5
14-03-2020,Normandie,2804,5
15-03-2020,Normandie,2453,5
16-03-2020,Normandie,2413,5
17-03-2020,Normandie,1983,5
